"","Id","Sales"
"237",14557,9366.8853286519
"238",28253,6634.13704767376
"239",13701,9293.96563887413
"240",37669,9321.82878813166
"241",24830,8443.24596122332
"242",34246,5973.06705431067
"243",35102,8180.67659031069
"244",10278,5945.20390757542
"245",20550,6629.49048222282
"246",5142,6076.48859303173
"247",16270,5973.06705431067
"248",22262,5973.06705431067
"249",15414,204.927850979455
"250",30822,6366.92111067962
"251",11990,8284.09812966232
"252",6,8284.09812966232
"253",11134,8152.81344420601
"254",8566,6601.62733548757
"255",862,8415.38281511864
"256",29966,6235.6364252233
"257",13702,8632.89564803331
"258",17126,6104.35173976699
"259",26542,8705.81533276653
"260",39382,204.927850979455
"261",1718,8546.66750057495
"262",17982,6235.6364252233
"263",33390,204.927850979455
"264",27398,204.927850979455
"265",29110,6104.35173976699
"266",2574,8677.95218603127
"267",19694,6498.20579613594
"268",40238,5973.06705431067
"269",35958,8311.96127576701
"270",3430,177.064704559484
"271",28254,5973.06705431067
"272",9422,177.064704559484
"273",32534,6629.49048222282
"274",36814,8443.24596122332
"275",18838,6366.92111067962
"276",23118,8180.67659031069
"277",4286,5945.20390757542
"278",14558,8705.81533276653
"279",38526,8705.81533276653
"280",12846,8501.61096194643
"281",6854,6339.05796457493
"282",25686,8574.53064731021
"283",21406,204.927850979455
"284",23974,8311.96127576701
"285",7710,6470.34265003125
"286",37670,8574.53064731021
"287",31678,6498.20579613594
"288",5998,6207.77327911862
"289",5143,5647.26775484189
"290",22263,5457.61806866247
"291",4287,5515.98306938557
"292",26543,8276.59449457668
"293",10279,5515.98306938557
"294",24831,8014.02512303348
"295",27399,-310.52113441652
"296",29111,5675.13090157714
"297",18839,5937.70027248978
"298",23975,7882.74043757716
"299",11135,7723.59260601616
"300",25687,8145.30980912037
"301",19695,6068.98495794609
"302",30823,5937.70027248978
"303",13703,8117.44666238511
"304",15415,-310.52113441652
"305",33391,-310.52113441652
"306",9423,-252.15613364297
"307",29967,5806.41558703346
"308",17983,5806.41558703346
"309",14559,8190.36634711832
"310",35959,7882.74043757716
"311",2575,8248.73134784143
"312",8567,6172.40649729772
"313",32535,6200.26964403298
"314",6855,5909.83712638509
"315",863,7986.16197692879
"316",3431,-252.15613364297
"317",39383,-310.52113441652
"318",23119,7751.45575212085
"319",21407,-310.52113441652
"320",20551,6200.26964403298
"321",40239,5457.61806866247
"322",16271,5457.61806866247
"323",7711,6041.12181184141
"324",37671,8145.30980912037
"325",12847,7986.16197692879
"326",28255,5457.61806866247
"327",31679,6068.98495794609
"328",5999,5778.55244092878
"329",36815,8014.02512303348
"330",35103,7751.45575212085
"331",17127,5675.13090157714
"332",1719,8117.44666238511
"333",11991,7854.87729147248
"334",34247,5457.61806866247
"335",7,7854.87729147248
"336",38527,8276.59449457668
"337",33392,35.4939248201961
"338",26544,8622.60955368728
"339",15416,35.4939248201961
"340",23120,8097.47081123145
"341",9424,93.858925606357
"342",10280,5861.99812912675
"343",3432,93.858925606357
"344",22264,5803.63312777307
"345",35960,8228.75549668777
"346",13704,8463.46172149571
"347",27400,35.4939248201961
"348",24832,8360.04018277465
"349",28256,5803.63312777307
"350",25688,8491.32486823097
"351",4288,5861.99812912675
"352",2576,8594.74640695203
"353",7712,6387.13687095201
"354",6856,6255.85218549569
"355",30824,6283.71533160038
"356",5144,5993.28281458306
"357",11136,8069.60766512676
"358",39384,35.4939248201961
"359",14560,8536.38140622892
"360",21408,35.4939248201961
"361",35104,8097.47081123145
"362",40240,5803.63312777307
"363",31680,6415.00001768726
"364",864,8332.1770360394
"365",20552,6546.28470314358
"366",8568,6518.42155640832
"367",23976,8228.75549668777
"368",29968,6152.43064614406
"369",36816,8360.04018277465
"370",38528,8622.60955368728
"371",17128,6021.14596068775
"372",34248,5803.63312777307
"373",16272,5803.63312777307
"374",29112,6021.14596068775
"375",8,8200.89235058308
"376",32536,6546.28470314358
"377",12848,8332.1770360394
"378",11992,8200.89235058308
"379",17984,6152.43064614406
"380",6000,6124.56750003938
"381",19696,6415.00001768726
"382",18840,6283.71533160038
"383",37672,8491.32486823097
"384",1720,8463.46172149571
"385",9425,-76.2511081650189
"386",23121,7927.3607772709
"387",7713,6303.25498444982
"388",22265,5633.52309381252
"389",23977,8058.64546272722
"390",13705,8379.57983499352
"391",24833,8189.93014881411
"392",5145,5909.4009274503
"393",35105,7927.3607772709
"394",3433,-76.2511081650189
"395",30825,6113.60529763983
"396",10281,5691.8880951662
"397",34249,-3.33142343180696
"398",28257,-565.380322889653
"399",33393,-134.616108888123
"400",11137,7985.72577799401
"401",15417,-134.616108888123
"402",865,8162.06700207885
"403",35961,8058.64546272722
"404",25689,8321.21483427042
"405",27401,-134.616108888123
"406",4289,5691.8880951662
"407",39385,-134.616108888123
"408",38529,8452.49951972674
"409",20553,6376.17466918303
"410",36817,8189.93014881411
"411",2577,8510.86452044984
"412",29969,5982.32061218352
"413",32537,6376.17466918303
"414",37673,8321.21483427042
"415",19697,6244.88998372672
"416",14561,8452.49951972674
"417",21409,-134.616108888123
"418",12849,8248.29514953721
"419",40241,5633.52309381252
"420",18841,6113.60529763983
"421",31681,6244.88998372672
"422",16273,5633.52309381252
"423",26545,8452.49951972674
"424",29113,5851.0359267272
"425",17985,5982.32061218352
"426",8569,6434.53966990614
"427",11993,8117.01046408089
"428",1721,8293.35168753517
"429",6857,6171.97029899351
"430",6001,6040.68561290662
"431",17129,5851.0359267272
"432",9,8030.78231662253
"433",23122,7920.43195162899
"434",39386,-55.316787891418
"435",35106,8006.66009845678
"436",13706,8372.65100872104
"437",24834,8183.00132254162
"438",36818,8269.22946999998
"439",8570,6427.61084363365
"440",3434,3.04821289474301
"441",4290,5771.18741635207
"442",27402,-55.316787891418
"443",26546,8445.57069345425
"444",19698,6237.96115745423
"445",5146,5902.47210180839
"446",40242,5712.82241562897
"447",2578,8503.93569417736
"448",29970,5975.3917865416
"449",33394,-55.316787891418
"450",30826,6106.67647199792
"451",15418,-55.316787891418
"452",25690,8314.28600799794
"453",28258,5712.82241562897
"454",38530,8531.79884091261
"455",9426,3.04821289474301
"456",32538,6455.47399036891
"457",6002,6033.75678726471
"458",31682,6324.18930491259
"459",37674,8400.5141554563
"460",35962,8137.94478454367
"461",21410,-55.316787891418
"462",34250,5712.82241562897
"463",22266,5712.82241562897
"464",17130,5844.10710108529
"465",29114,5844.10710108529
"466",866,8241.36632326472
"467",16274,5712.82241562897
"468",7714,6296.32615817734
"469",14562,8445.57069345425
"470",10282,5771.18741635207
"471",18842,6106.67647199792
"472",17986,5975.3917865416
"473",6858,6165.04147272102
"474",1722,8372.65100872104
"475",11138,7978.79695235209
"476",23978,8051.71663708531
"477",20554,6369.24584291055
"478",10,8110.08163780841
"479",11994,8110.08163780841
"480",12850,8241.36632326472
"481",3435,34.2596837874918
"482",8571,6458.82231503086
"483",33395,-24.1053169356121
"484",32539,6486.68546113554
"485",5147,5933.68357257503
"486",30827,6224.11609022291
"487",2579,8535.14716557456
"488",25691,8431.72562622293
"489",19699,6355.40077567923
"490",7715,6327.53762957454
"491",22267,5744.0338863956
"492",35107,8037.87156985398
"493",16275,5744.0338863956
"494",867,8272.57779466193
"495",23123,8037.87156985398
"496",9427,34.2596837874918
"497",28259,5744.0338863956
"498",10283,5802.39888711871
"499",29115,5961.54671931028
"500",4291,5802.39888711871
"501",21411,-24.1053169356121
"502",34251,5744.0338863956
"503",11139,8010.00842311873
"504",17131,5961.54671931028
"505",36819,8300.44094076662
"506",26547,8563.01031167925
"507",18843,6224.11609022291
"508",13707,8403.86248011825
"509",39387,-24.1053169356121
"510",37675,8431.72562622293
"511",11995,8141.29310857504
"512",6003,6064.96825803134
"513",14563,8476.78216485146
"514",23979,8169.1562553103
"515",40243,5744.0338863956
"516",20555,6486.68546113554
"517",35963,8169.1562553103
"518",29971,6092.8314047666
"519",15419,-24.1053169356121
"520",6859,6196.25294348766
"521",38531,8563.01031167925
"522",12851,8272.57779466193
"523",27403,-24.1053169356121
"524",17987,6092.8314047666
"525",24835,8300.44094076662
"526",11,8141.29310857504
"527",1723,8403.86248011825
"528",31683,6355.40077567923
"529",8572,7442.89593488538
"530",22268,6641.87935879177
"531",23124,8935.71704225014
"532",33396,873.740155460548
"533",40244,6641.87935879177
"534",3436,932.105156183652
"535",7716,7311.61124879849
"536",13708,9387.93609681992
"537",5148,6917.75719242955
"538",28260,6641.87935879177
"539",2580,9432.99263734015
"540",29972,6990.67687716276
"541",9428,932.105156183652
"542",20556,7384.53093416227
"543",36820,9198.28641442392
"544",35964,9067.00172770646
"545",23980,9067.00172770646
"546",15420,873.740155460548
"547",6860,7180.32656334218
"548",32540,7384.53093416227
"549",19700,7253.24624807539
"550",39388,873.740155460548
"551",35108,8935.71704225014
"552",10284,6700.24435951487
"553",29116,6859.39219170644
"554",16276,6641.87935879177
"555",12,9039.13858160177
"556",21412,873.740155460548
"557",4292,6700.24435951487
"558",11140,8994.08204297325
"559",17132,6859.39219170644
"560",12852,9256.65141388588
"561",26548,9460.85578659769
"562",868,9170.42326516638
"563",30828,7121.96156261907
"564",27404,873.740155460548
"565",24836,9198.28641442392
"566",31684,7253.24624807539
"567",6004,7049.04187788586
"568",34252,6641.87935879177
"569",14564,9460.85578659769
"570",18844,7121.96156261907
"571",37676,9329.57109735795
"572",38532,9460.85578659769
"573",17988,6990.67687716276
"574",1724,9301.70795440612
"575",11996,9125.36673095184
"576",25692,9329.57109735795
"577",21413,16.3552261173145
"578",24837,8254.67333687195
"579",3437,74.7202269097812
"580",9429,74.7202269097812
"581",23981,8123.38865078506
"582",35109,8078.3321127871
"583",39389,16.3552261173145
"584",4293,5842.85943005183
"585",7717,6367.99817250766
"586",34253,5784.49442932872
"587",15421,16.3552261173145
"588",22269,5784.49442932872
"589",28261,5784.49442932872
"590",26549,8517.24270778458
"591",13709,8444.32302305136
"592",36821,8340.90148369973
"593",23125,7992.10396532874
"594",16277,5784.49442932872
"595",29117,5915.77911478504
"596",40245,5784.49442932872
"597",14565,8517.24270778458
"598",35965,8209.61679824342
"599",11141,8050.46896605185
"600",17133,5915.77911478504
"601",8573,6499.28285796398
"602",32541,6527.14600406866
"603",5149,5974.14411550814
"604",30829,6178.34848569767
"605",20557,6440.91785724087
"606",37677,8472.18616915605
"607",10285,5842.85943005183
"608",11997,8181.75365150816
"609",25693,8385.95802232826
"610",12853,8313.03833759505
"611",29973,6047.06380024136
"612",2581,8575.60770850768
"613",19701,6309.63317178456
"614",27405,16.3552261173145
"615",6861,6236.71348642077
"616",38533,8603.47085461237
"617",33397,16.3552261173145
"618",13,8181.75365150816
"619",1725,8444.32302305136
"620",869,8313.03833759505
"621",31685,6395.86131861235
"622",17989,6047.06380024136
"623",6005,6105.42880096446
"624",18845,6178.34848569767
"625",5150,5736.28754890694
"626",3438,-249.364487338949
"627",13710,8206.46645645017
"628",39390,-307.729488062053
"629",35110,7754.24739872754
"630",2582,8337.75114190648
"631",23982,7885.53208418386
"632",8574,6261.42629136278
"633",36822,8016.81676964018
"634",23126,7754.24739872754
"635",26550,8279.38614118338
"636",30830,5940.49191909647
"637",14566,8279.38614118338
"638",29974,5809.20723364016
"639",21414,-307.729488062053
"640",4294,5518.77471599227
"641",11142,7812.61239945065
"642",22270,5460.40971526916
"643",28262,-738.493701433014
"644",32542,6203.0612900091
"645",19702,6071.77660455279
"646",38534,8279.38614118338
"647",24838,8016.81676964018
"648",10286,5518.77471599227
"649",29118,5677.92254818384
"650",1726,8120.23830899181
"651",20558,6203.0612900091
"652",16278,5460.40971526916
"653",40246,5460.40971526916
"654",34254,5460.40971526916
"655",25694,8148.10145509649
"656",15422,-307.729488062053
"657",12854,8075.18177036328
"658",14,7857.66893807917
"659",18846,5940.49191909647
"660",870,7988.95362353549
"661",9430,-249.364487338949
"662",33398,-307.729488062053
"663",6006,5867.57223436326
"664",37678,8148.10145509649
"665",11998,7943.89708490696
"666",6862,5998.85691981958
"667",35966,7885.53208418386
"668",7718,6130.14160527589
"669",17134,5677.92254818384
"670",27406,-307.729488062053
"671",31686,6071.77660455279
"672",17990,5809.20723364016
"673",3439,423.238076057594
"674",16279,6133.01227828737
"675",23127,8426.84996174575
"676",13711,8879.06901946837
"677",30831,6613.09448211467
"678",22271,6133.01227828737
"679",20559,6875.66385365787
"680",35111,8426.84996174575
"681",34255,6133.01227828737
"682",39391,364.87307533449
"683",23983,8558.13464720206
"684",28263,6133.01227828737
"685",15423,364.87307533449
"686",29975,6481.80979665836
"687",5151,6408.89011192514
"688",36823,8689.41933328895
"689",10287,6191.37727901047
"690",26551,8951.98870420158
"691",871,8661.55618655369
"692",11999,8616.49964792516
"693",1727,8792.84087201001
"694",4295,6191.37727901047
"695",35967,8558.13464720206
"696",2583,8924.12555746632
"697",8575,6934.02885438098
"698",11143,8485.21496246885
"699",18847,6613.09448211467
"700",19703,6744.37916820156
"701",38535,8951.98870420158
"702",24839,8689.41933328895
"703",29119,6350.52511120204
"704",27407,364.87307533449
"705",17991,6481.80979665836
"706",17135,6350.52511120204
"707",40247,6133.01227828737
"708",14567,8951.98870420158
"709",25695,8820.70401874526
"710",33399,364.87307533449
"711",15,8530.27150109738
"712",12855,8747.78433401205
"713",32543,6875.66385365787
"714",21415,364.87307533449
"715",6863,6671.45948283778
"716",9431,423.238076057594
"717",7719,6802.74416892466
"718",6007,6540.17479738146
"719",37679,8820.70401874526
"720",31687,6744.37916820156
"721",29976,5619.95454205193
"722",10288,5329.52202440404
"723",3440,-438.61717867495
"724",8576,6072.17359977455
"725",15424,-496.982179398054
"726",17136,5488.66985659561
"727",872,7799.70093194726
"728",5152,5547.03485731871
"729",35112,7564.99470713931
"730",28264,-927.746392958186
"731",32544,6013.80859842087
"732",17992,5619.95454205193
"733",20560,6013.80859842087
"734",23128,7564.99470713931
"735",29120,5488.66985659561
"736",21416,-496.982179398054
"737",2584,8148.49845031825
"738",22272,5271.15702368093
"739",11144,7623.35970786242
"740",6864,5809.60422823135
"741",26552,8090.13344959515
"742",36824,7827.56407805195
"743",24840,7827.56407805195
"744",27408,-496.982179398054
"745",33400,-496.982179398054
"746",39392,-496.982179398054
"747",40248,5271.15702368093
"748",4296,5329.52202440404
"749",31688,5882.52391296456
"750",35968,7696.27939259563
"751",23984,7696.27939259563
"752",12856,7885.92907877505
"753",9432,-438.61717867495
"754",16,7668.41624649095
"755",38536,8090.13344959515
"756",34256,5271.15702368093
"757",14568,8090.13344959515
"758",7720,5940.88891368766
"759",25696,7958.84876350826
"760",30832,5751.23922750824
"761",37680,7958.84876350826
"762",1728,7930.98561740358
"763",18848,5751.23922750824
"764",6008,5678.31954277503
"765",19704,5882.52391296456
"766",13712,8017.21376486194
"767",12000,7754.64439331873
"768",16280,5271.15702368093
"769",3441,40.4362380072392
"770",15425,-17.9287627789218
"771",33401,-17.9287627789218
"772",10289,5808.5754412754
"773",22273,5750.2104405523
"774",28265,5750.2104405523
"775",23129,8044.04812401067
"776",9433,40.4362380072392
"777",30833,6230.2926443796
"778",34257,5750.2104405523
"779",8577,6464.99886918755
"780",11145,8102.41312473378
"781",27409,-17.9287627789218
"782",19705,6361.57732983592
"783",35113,8044.04812401067
"784",24841,8306.61749492331
"785",36825,8306.61749492331
"786",39393,-17.9287627789218
"787",29121,5967.72327346697
"788",14569,8569.18686583594
"789",21417,-17.9287627789218
"790",2585,8541.32371973125
"791",4297,5808.5754412754
"792",35969,8175.33280946699
"793",26553,8569.18686583594
"794",23985,8175.33280946699
"795",32545,6492.86201529223
"796",5153,5939.86012673172
"797",29977,6099.00795892329
"798",38537,8569.18686583594
"799",7721,6333.71418310066
"800",13713,8496.26718110273
"801",37681,8437.90218037962
"802",16281,5750.2104405523
"803",20561,6492.86201529223
"804",40249,5750.2104405523
"805",17137,5967.72327346697
"806",31689,6361.57732983592
"807",6865,6202.42949764435
"808",12857,8364.98249564641
"809",25697,8437.90218037962
"810",17,8147.46966273173
"811",1729,8410.03903427494
"812",18849,6230.2926443796
"813",6009,6071.14481218803
"814",17993,6099.00795892329
"815",12001,8233.69781019009
"816",873,8278.75434818805
"817",22274,6316.59276586517
"818",33402,548.453562344783
"819",2586,9107.70604441356
"820",23130,8524.20230186519
"821",28266,6316.59276586517
"822",35114,8610.43044869298
"823",35970,8741.71513477987
"824",8578,7031.38119386985
"825",9434,606.818563130944
"826",10290,6374.95776658828
"827",15426,548.453562344783
"828",24842,8786.77167277782
"829",29978,6579.1621367778
"830",7722,6900.09650841354
"831",39394,548.453562344783
"832",14570,9049.34104369045
"833",37682,9004.2845056925
"834",23986,8655.48698732151
"835",4298,6374.95776658828
"836",30834,6710.44682223412
"837",26554,9049.34104369045
"838",3442,606.818563130944
"839",12858,8845.13667350093
"840",13714,8976.42135895724
"841",29122,6447.87745132149
"842",27410,548.453562344783
"843",18850,6710.44682223412
"844",40250,6316.59276586517
"845",16282,6316.59276586517
"846",21418,548.453562344783
"847",34258,6316.59276586517
"848",18,8713.85198804461
"849",11146,8582.5673025883
"850",17138,6447.87745132149
"851",36826,8872.99982023618
"852",874,8845.13667350093
"853",38538,9135.56919114881
"854",25698,8918.05635823414
"855",31690,6927.95965514879
"856",5154,6506.24245204459
"857",20562,6973.01619314675
"858",32546,7059.24434060511
"859",6866,6768.81182295722
"860",17994,6579.1621367778
"861",19706,6841.73150769044
"862",12002,8713.85198804461
"863",1730,8976.42135895724
"864",6010,6637.52713750091
"865",4299,6096.56154142133
"866",24843,8508.37544824145
"867",29123,6169.48122615454
"868",34259,6038.19654069823
"869",3443,328.422338468453
"870",35115,8332.0342241566
"871",13715,8698.02513442087
"872",8579,6752.98496933348
"873",10291,6096.56154142133
"874",25699,8639.66013369776
"875",35971,8463.31890961292
"876",23131,8245.80607732881
"877",21419,270.057337682292
"878",36827,8594.60359569981
"879",30835,6432.05059769774
"880",15427,270.057337682292
"881",7723,6621.70028387716
"882",27411,270.057337682292
"883",875,8566.74044896455
"884",38539,8857.17296661244
"885",2587,8829.30981987718
"886",16283,6038.19654069823
"887",20563,6694.61996861037
"888",37683,8725.88828115612
"889",22275,6038.19654069823
"890",11147,8304.17107805192
"891",28267,6038.19654069823
"892",32547,6780.84811606873
"893",17139,6169.48122615454
"894",19707,6563.33528315406
"895",9435,328.422338468453
"896",33403,270.057337682292
"897",40251,6038.19654069823
"898",14571,8770.94481915408
"899",31691,6649.56343061242
"900",17995,6300.76591224143
"901",12003,8435.45576350823
"902",23987,8377.09076278513
"903",12859,8566.74044896455
"904",5155,6227.84622750821
"905",6011,6359.13091296453
"906",26555,8770.94481915408
"907",18851,6432.05059769774
"908",1731,8698.02513442087
"909",39395,270.057337682292
"910",29979,6300.76591224143
"911",19,8435.45576350823
"912",6867,6490.41559842085
"913",34260,5237.42596248207
"914",3444,-472.348240081902
"915",40252,5237.42596248207
"916",23132,7445.03549848209
"917",9436,-472.348240081902
"918",5156,5427.07564866149
"919",14572,7970.17424093792
"920",22276,5237.42596248207
"921",11148,7503.40049920519
"922",19708,5762.56470430733
"923",33404,-530.713240849146
"924",10292,5295.79096320518
"925",13716,7897.25455620471
"926",2588,8028.53924166103
"927",25700,7838.88955485104
"928",37684,7925.1177023094
"929",8580,5952.21439111732
"930",31692,5848.79285176569
"931",15428,-530.713240849146
"932",35116,7531.26364594045
"933",36828,7793.83301685308
"934",32548,5980.07753722201
"935",18852,5631.28001885102
"936",38540,8056.40238776571
"937",7724,5820.92970503044
"938",29980,5499.9953333947
"939",21420,-530.713240849146
"940",20564,5893.84938976365
"941",1732,7897.25455620471
"942",4300,5295.79096320518
"943",20,7634.68518466151
"944",35972,7662.54833139677
"945",28268,5237.42596248207
"946",17140,5368.71064793839
"947",24844,7707.60486939472
"948",16284,5237.42596248207
"949",27412,-530.713240849146
"950",17996,5499.9953333947
"951",26556,7970.17424093792
"952",6868,5689.64501957412
"953",12860,7765.96987011783
"954",30836,5631.28001885102
"955",876,7765.96987011783
"956",39396,-530.713240849146
"957",29124,5368.71064793839
"958",6012,5558.36033411781
"959",23988,7576.32018393841
"960",12004,7634.68518466151
"961",2589,9307.10311692545
"962",9437,806.215635705895
"963",33405,747.850634919734
"964",14573,9248.73811620235
"965",5157,6705.63952455649
"966",3445,806.215635705895
"967",35117,8809.82752183544
"968",23133,8723.59937437709
"969",4301,6574.35483910017
"970",8581,7230.77826638175
"971",34261,6515.98983837707
"972",21421,747.850634919734
"973",28269,6515.98983837707
"974",15429,747.850634919734
"975",30837,6909.84389474601
"976",20565,7172.41326565864
"977",7725,7099.49358092543
"978",39397,747.850634919734
"979",10293,6574.35483910017
"980",36829,9072.39689274808
"981",29125,6647.27452383338
"982",16285,6515.98983837707
"983",877,9044.53374601282
"984",31693,7127.35672766069
"985",22277,6515.98983837707
"986",17141,6647.27452383338
"987",35973,8941.11220729176
"988",26557,9248.73811620235
"989",38541,9334.96626366071
"990",18853,6909.84389474601
"991",13717,9175.81843146914
"992",24845,8986.16874528972
"993",40253,6515.98983837707
"994",6013,6836.9242100128
"995",1733,9175.81843146914
"996",11149,8781.96437510019
"997",25701,9117.45343074603
"998",32549,7258.641413117
"999",23989,8854.8840598334
"1000",17997,6778.5592092897
"1001",19709,7041.12858020233
"1002",29981,6778.5592092897
"1003",27413,747.850634919734
"1004",12005,8913.24906055651
